date,open,high,low,close,adj_close,volume
2000-01-03,148.250000,148.250000,143.875000,145.437500,91.367569,8164300
2000-01-04,143.531250,144.062500,139.640625,139.750000,87.794502,8089800
2000-01-05,139.937500,141.531250,137.250000,140.000000,87.951569,12177900
2000-01-06,139.625000,141.500000,137.750000,137.750000,86.538048,6227200
2000-01-07,140.312500,145.750000,140.062500,145.750000,91.563820,8066500
2000-01-10,146.250000,146.906250,145.031250,146.250000,91.877991,5741700
2000-01-11,145.812500,146.093750,143.500000,144.500000,90.778572,7503700
2000-01-12,144.593750,144.593750,142.875000,143.062500,89.875526,6907700
2000-01-13,144.468750,145.750000,143.281250,145.000000,91.092636,5158300
2000-01-14,146.531250,147.468750,145.968750,146.968750,92.329521,7437300
2000-01-18,145.343750,146.625000,145.187500,145.812500,91.603111,6488500
2000-01-19,145.312500,147.000000,145.000000,147.000000,92.349083,6157900
2000-01-20,146.968750,146.968750,143.812500,144.750000,90.935600,5800100
2000-01-21,145.500000,145.500000,144.062500,144.437500,90.739296,6244800
2000-01-24,145.656250,145.843750,139.406250,140.343750,88.167511,7896900
2000-01-25,140.515625,141.937500,139.000000,141.937500,89.168701,9942500
2000-01-26,141.000000,141.546875,140.093750,140.812500,88.461990,5158100
2000-01-27,141.843750,142.218750,138.125000,140.250000,88.108604,10922700
2000-01-28,139.437500,140.062500,135.531250,135.875000,85.360107,11916200
2000-01-31,135.812500,139.671875,135.000000,139.562500,87.676735,10768700
2000-02-01,139.750000,141.687500,138.531250,140.937500,88.540520,8419900
2000-02-02,141.281250,142.250000,140.375000,141.062500,88.619049,6205900
2000-02-03,140.875000,143.250000,140.000000,143.187500,89.954048,7997500
2000-02-04,143.187500,144.000000,142.125000,142.593750,89.581024,4925400
2000-02-07,142.562500,142.781250,141.437500,142.375000,89.443588,5845800
2000-02-08,143.968750,144.562500,143.625000,144.312500,90.660767,4936400
2000-02-09,144.468750,144.468750,141.265625,141.281250,88.756439,8511500
2000-02-10,141.625000,142.562500,140.875000,141.562500,88.933205,6690600
2000-02-11,141.843750,141.937500,138.031250,138.687500,87.127007,9849800
2000-02-14,139.781250,139.781250,138.312500,139.500000,87.637421,8528800
2000-02-15,139.250000,141.218750,137.796875,141.078125,88.628876,11078300
2000-02-16,140.375000,140.937500,138.796875,139.000000,87.323311,8845400
2000-02-17,140.437500,140.437500,138.218750,138.281250,86.871780,7584200
2000-02-18,138.875000,138.875000,134.625000,135.312500,85.006760,9409200
2000-02-22,135.187500,136.343750,133.531250,134.968750,84.790802,16415400
2000-02-23,135.625000,137.468750,134.500000,136.562500,85.792038,12119000
2000-02-24,136.687500,137.031250,133.093750,133.812500,84.064407,17375000
2000-02-25,135.187500,136.718750,133.125000,133.328125,83.760139,10559900
2000-02-28,133.375000,136.687500,132.718750,136.125000,85.517212,13397800
2000-02-29,136.062500,137.437500,135.750000,137.437500,86.341743,8242500
2000-03-01,137.625000,139.000000,137.218750,138.437500,86.969986,6868000
2000-03-02,138.687500,139.125000,137.343750,138.531250,87.028816,7600200
2000-03-03,140.437500,141.718750,139.718750,141.125000,88.658279,12770300
2000-03-06,140.812500,141.343750,138.750000,139.750000,87.794502,11967100
2000-03-07,140.000000,140.156250,135.218750,137.046875,86.096367,20062000
2000-03-08,136.468750,137.843750,135.031250,136.875000,85.988335,11808500
2000-03-09,137.250000,140.875000,136.125000,140.875000,88.501236,5500900
2000-03-10,140.187500,142.000000,139.531250,140.125000,88.030098,7924600
2000-03-13,136.687500,140.468750,135.687500,138.593750,87.068146,10540500
2000-03-14,139.281250,140.093750,136.156250,136.625000,85.831291,8263900
2000-03-15,136.875000,140.437500,136.062500,139.812500,87.833740,10300800
2000-03-16,141.625000,146.843750,140.875000,146.343750,91.936852,25601400
2000-03-17,145.812500,148.000000,145.437500,146.937500,92.544487,10272900
2000-03-20,146.875000,147.343750,144.781250,146.187500,92.072098,12502300
2000-03-21,145.531250,149.750000,144.500000,149.187500,93.961586,13612600
2000-03-22,149.562500,150.843750,148.687500,150.093750,94.532372,8260000
2000-03-23,149.156250,153.468750,149.156250,152.656250,96.146286,11654500
2000-03-24,152.875000,155.750000,151.718750,153.562500,96.717056,11462900
2000-03-27,153.375000,153.781250,151.812500,151.937500,95.693558,8798600
2000-03-28,151.250000,152.984375,150.593750,151.062500,95.142487,6334400
2000-03-29,151.562500,152.484375,149.656250,151.218750,95.240906,6747500
2000-03-30,150.156250,151.921875,147.125000,148.687500,93.646698,9491900
2000-03-31,149.625000,152.312500,148.437500,150.375000,94.709435,9249100
2000-04-03,150.125000,151.250000,148.687500,151.250000,95.260574,8508200
2000-04-04,151.750000,153.000000,141.390625,150.125000,94.552063,19585500
2000-04-05,147.875000,150.812500,147.625000,149.187500,93.961586,8387200
2000-04-06,150.250000,151.687500,149.000000,150.484375,94.778366,6378500
2000-04-07,151.562500,152.125000,150.500000,151.437500,95.378685,6023600
2000-04-10,151.750000,153.109375,150.312500,150.843750,95.004692,9624200
2000-04-11,150.000000,151.625000,148.375000,150.406250,94.729149,9006400
2000-04-12,150.375000,151.156250,146.156250,146.281250,92.131172,10779200
2000-04-13,147.468750,148.156250,143.781250,144.250000,90.851791,12225800
2000-04-14,142.625000,142.812500,133.500000,136.000000,85.655769,29604000
2000-04-17,135.187500,140.750000,134.687500,140.750000,88.647484,23918200
